fund_type,fund_style,asset_size,ranking_score,current_stocks,current_bonds,current_cash,ind_0,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,ind_9,ind_10,ind_11,ind_12,ind_13,ind_14,ind_15,ind_16,ind_17
股票指数,大盘平衡,"(2.009, 4.665]","(0.5, 0.75]",0.9334,0.0,0.0655,0.5018,0.16820000000000002,0.0,0.0,0.0,0.0,0.0,0.0584,0.0,0.0,0.0,0.0,0.0,0.0,0.0418,0.0512,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.5, 0.75]",0.893,0.0643,0.047400000000000005,0.6131,0.0315,0.1729,0.026699999999999998,0.0,0.0,0.048799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.5, 0.75]",0.8473,0.0,0.1656,0.5278,0.021400000000000002,0.21780000000000002,0.0676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(9.03, 19.83]","(0.5, 0.75]",0.8869,0.0518,0.0632,0.4411,0.2261,0.08779999999999999,0.0858,0.0,0.0,0.034300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(19.83, 186.94]","(0.5, 0.75]",0.7806000000000001,0.0,0.2152,0.5021,0.0,0.2127,0.056600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.5, 0.75]",0.8112999999999999,0.0004,0.1948,0.6444,0.0581,0.1441,0.0,0.0,0.0,0.0,0.015,0.0,0.0332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(2.009, 4.665]","(0.0, 0.25]",0.8409,0.0508,0.1127,0.7495,0.0,0.0,0.0,0.0315,0.0,0.0471,0.0,0.0,0.0111,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.0, 0.25]",0.8612000000000001,0.057699999999999994,0.09,0.7641,0.0,0.0073,0.0,0.0254,0.0,0.0472,0.0,0.0,0.015600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(4.665, 9.03]","(0.75, 1.0]",0.8672,0.0,0.1294,0.4732,0.041299999999999996,0.0,0.0654,0.0,0.0,0.1984,0.0,0.0,0.0,0.0,0.0,0.0405,0.0,0.0,0.0,0.0,0.0
混合型,中盘平衡,"(2.009, 4.665]","(0.0, 0.25]",0.9079999999999999,0.0,0.0986,0.5557,0.0553,0.16670000000000001,0.0,0.0,0.0378,0.0,0.0,0.0,0.0,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.0, 0.25]",0.9437000000000001,0.0,0.0603,0.7313,0.0,0.0576,0.0,0.0,0.0,0.0655,0.0,0.0,0.0,0.0,0.0,0.0085,0.078,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.5, 0.75]",0.7857,0.146,0.0669,0.4044,0.0757,0.1361,0.08869999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0
混合型,大盘价值,"(2.009, 4.665]","(0.5, 0.75]",0.8351999999999999,0.0,0.17600000000000002,0.41840000000000005,0.2051,0.0,0.0,0.0077,0.0,0.0518,0.1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(19.83, 186.94]","(0.5, 0.75]",0.9276000000000001,0.0,0.069,0.348,0.0942,0.12480000000000001,0.25,0.0,0.0,0.0,0.0,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(19.83, 186.94]","(0.0, 0.25]",0.7613,0.0,0.2502,0.4744,0.0816,0.0755,0.0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.25, 0.5]",0.7939,0.0,0.2248,0.5389,0.0,0.1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051699999999999996,0.0495,0.0,0.0,0.0311,0.0
混合型,中盘价值,"(2.009, 4.665]","(0.75, 1.0]",0.782,0.0235,0.19010000000000002,0.25920000000000004,0.0748,0.1315,0.242,0.0,0.0,0.0,0.0,0.0433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.5, 0.75]",0.9259999999999999,0.0,0.0697,0.5710999999999999,0.0418,0.1602,0.0,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.0,0.0,0.0169,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.75, 1.0]",0.7792,0.0105,0.2112,0.5408,0.057800000000000004,0.1482,0.0,0.0068000000000000005,0.0,0.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.0, 0.25]",0.8967,0.0,0.10710000000000001,0.2261,0.2227,0.22649999999999998,0.11869999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08460000000000001,0.0
混合型,大盘平衡,"(19.83, 186.94]","(0.5, 0.75]",0.9259000000000001,0.0003,0.07629999999999999,0.42469999999999997,0.0574,0.17980000000000002,0.0,0.1524,0.0,0.0,0.0,0.0,0.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.5, 0.75]",0.7552,0.17309999999999998,0.07400000000000001,0.2952,0.0,0.1724,0.0,0.166,0.0,0.0,0.0,0.0525,0.036699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.0, 0.25]",0.8478,0.0,0.1943,0.5234000000000001,0.0,0.16920000000000002,0.0,0.0245,0.0,0.0915,0.0,0.0,0.0,0.0,0.0,0.0,0.022099999999999998,0.0,0.0,0.0,0.0
混合型,中盘平衡,"(4.665, 9.03]","(0.5, 0.75]",0.8518000000000001,0.0,0.12359999999999999,0.47240000000000004,0.0,0.2311,0.0,0.0,0.0168,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.059699999999999996,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.0, 0.25]",0.8683,0.0236,0.11109999999999999,0.6568,0.1442,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.5, 0.75]",0.8405,0.0,0.2095,0.698,0.0377,0.0355,0.0,0.0,0.0676,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.25, 0.5]",0.9431,0.0,0.057999999999999996,0.7081000000000001,0.0,0.1108,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.08310000000000001,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.5, 0.75]",0.8066,0.0,0.2,0.5559000000000001,0.025,0.1514,0.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015300000000000001,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.75, 1.0]",0.8045,0.0,0.1985,0.5444,0.020099999999999996,0.135,0.0346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391,0.0,0.0,0.0,0.0,0.0
股票指数,大盘价值,"(4.665, 9.03]","(0.5, 0.75]",0.9483,0.0,0.0559,0.4152,0.2962,0.0354,0.0401,0.0,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(19.83, 186.94]","(0.75, 1.0]",0.8321999999999999,0.0388,0.13970000000000002,0.3378,0.0596,0.2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565,0.0,0.0,0.0,0.0496,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.25, 0.5]",0.8931,0.0,0.09789999999999999,0.7581,0.0,0.0536,0.0,0.0,0.0,0.0513,0.0,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0146,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.75, 1.0]",0.8527,0.0,0.1578,0.5779,0.0,0.2104,0.023399999999999997,0.0,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0
混合型,大盘价值,"(2.009, 4.665]","(0.25, 0.5]",0.8721,0.0,0.13720000000000002,0.3675,0.1074,0.0,0.1424,0.0,0.0,0.0,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.1101,0.0,0.0,0.0
混合型,大盘成长,"(4.665, 9.03]","(0.5, 0.75]",0.7694,0.0533,0.1809,0.5065,0.0,0.059699999999999996,0.0,0.0,0.107,0.0677,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(4.665, 9.03]","(0.75, 1.0]",0.8876999999999999,0.0033,0.1137,0.5842,0.0,0.0008,0.09050000000000001,0.0,0.0,0.1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0,0.0,0.0,0.0
混合型,大盘平衡,"(9.03, 19.83]","(0.75, 1.0]",0.7978000000000001,0.0,0.2202,0.6218,0.0,0.054000000000000006,0.0691,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0,0.0,0.0,0.0
混合型,大盘价值,"(2.009, 4.665]","(0.75, 1.0]",0.915,0.0,0.0943,0.31579999999999997,0.0956,0.2594,0.1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.5, 0.75]",0.9016,0.0013,0.0728,0.5578,0.0,0.08039999999999999,0.061500000000000006,0.0302,0.0,0.0851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
混合型,大盘成长,"(9.03, 19.83]","(0.5, 0.75]",0.9224,0.0507,0.0208,0.6663,0.0,0.1277,0.0,0.0574,0.0,0.059500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0
混合型,大盘成长,"(2.009, 4.665]","(0.25, 0.5]",0.7746,0.066,0.16149999999999998,0.3,0.0,0.18359999999999999,0.052300000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705,0.0,0.0574,0.0,0.0,0.0,0.0
